x,y
1.788484719035539,-0.40152992468052784
0.21078187018723324,-0.062488371757495255
-0.13309669215760853,-0.5878916839256809
-1.572178406445411,-0.22970340807250303
0.4277841690917539,0.3259009516521666
1.112602051861661,1.487138712221374
0.26297058214553126,0.22497395515093135
0.42949121677269747,-0.26060126125339533
-0.4858380004922507,0.23422570248063232
1.1089373357454744,-1.4031752288760833
1.4699288309965113,1.4280280919758335
-0.11566170242139706,0.4534172896574088
-1.062947388101283,1.2641731492749329
-0.2695456283585139,-0.6208126422352716
-1.9579063930156708,1.0073607531735396
-1.766413782303337,0.5216773112710621
0.2816494514699966,0.8607376623829078
0.16350683570333335,-0.7168741794066261
0.3129504876205934,-1.8411333410074702
1.840368262512905,0.3573790059591402
0.14684010444812157,2.0146810886878264
0.22893435474600612,-0.23821736664975424
-1.302001543053633,1.7133303521545702
0.25827487690114354,-0.45222300875458965
-0.40114106180774856,-0.19231481705705997
-0.622956536046559,0.45748086872467686
0.4830747691259237,0.19875436312144018
0.4442229797138592,-1.8422167728154688
2.001985101701389,0.3168814890351476
0.24933282877973872,0.4823240650599466
-0.13749728320753793,0.13777113076473707
-1.346385995754853,-1.243952088579489
-0.0243894092692837,-0.4852652557940446
0.6350696411971656,-0.22240489589746387
0.22193061645381634,-1.8062730683724713
1.9185809264720768,0.5284302162808755
-0.6561866796029444,0.11080332838230976
-0.6926053231617737,0.18850639816884265
-0.26086915752318834,-1.9259585704531232
0.11893844106679072,0.5787342057229814
-0.24499519654107707,-0.7101765989543343
-0.752420550650957,-0.03005436664623394
-0.6485533901218786,0.451651331404553
-1.0839574014974562,1.6904680980919564
1.8448195395738038,-0.46217140585480165
1.7806411391872838,-0.04038101528910669
-1.8385617997065935,0.10530522781159754
-1.2670905101168135,-1.3062874833508515
0.47916291545144674,0.023322630834378445
-0.6995524173844174,0.16461939722640195
-0.549664114211932,1.8640827658812886
1.3652841345183464,-1.052039347727882
0.7085493993192155,2.0200530518282855
0.27026353853772983,0.2198641615032159
-0.27247454989184994,0.3438944926952649
-1.5584985813759649,-1.0510214656796435
-0.24559056698635676,-0.14853857548334207
-1.8214177598237857,-1.1158675567387142
0.38962899980300064,1.6825811999285505
-1.9530469302098186,-0.850098731337034
-0.18583360979443472,-0.4482363199084047
-0.7392594851589676,-1.8618820314341167
0.7025969525366093,1.6915910561143614
0.486189549175066,-0.02212397005542831
-1.4386557900673689,0.5211785128526987
-1.8479403815063948,0.780530444234667
0.09858740145255017,-0.7431442986402912
0.682713801476643,-0.5457103948466577
0.312052854501799,-0.18956101978296508
0.22671253535303648,-0.6884000564847351
0.14337072581559443,0.2549749343028523
-0.5731918658594264,0.3341431371946442
1.2092759911340878,1.0953002985902562
-0.6771412852053339,-0.02504957809668442
0.35729224697399264,0.561515787363449
-0.3508763462970453,-0.5376498707123681
1.553200721261871,-0.5582784069875567
0.3189681897838912,2.005196195693304
1.7240138330157266,0.9348293914599765
-0.15230172311407775,0.26532887709464303
-0.19151941315540194,-0.6161235048665704
0.17003149509307305,-1.8335612010414066
-0.3098742338932904,0.7193369511392466
0.18040925162588922,-0.53250222558665
0.6423625367692131,-0.3296778204460176
1.2536257543983216,1.2381499565304062
1.7474421105090483,-0.7676355514276498
0.2790288055360821,-0.006122179983043903
1.675897740344993,1.2090460216621663
-1.0432364655159545,1.4948373108523858
0.46025250453264904,-0.007939902477714339
0.19445723718369995,-0.5708678178305479
-0.5662773562679275,-0.3518195534591861
-0.7475220875845177,1.6869460760275867
-0.5534461132393577,-0.17017850067453438
-0.6337083344902968,1.5910616792119074
0.4165757802481277,0.27568651520292875
-0.8191770074594725,0.4942289954667904
0.030857333444192076,-0.005339580838065804
-0.9467308459325109,1.5277304298942405
-1.3106272421264806,-1.124873301246127
-0.4705225878687182,-1.6774186351129012
0.7946537936036733,-0.0929991758445759
-0.6005421822360331,-0.08093187178709772
1.696824185233409,-1.3155822662770946
-0.38089206462400055,-0.4653084185971281
0.6757272477364062,1.7353756977810089
0.1836871425070727,0.6589805754437257
-1.7635168510291823,0.2501549010127677
-0.436278017062328,-0.3111202878994384
0.8698177125481611,-1.427311566875976
-0.12550283729349795,-0.500399680447014
0.029936587309847423,0.6495293372338486
-0.5776756015530757,0.4218603114685702
2.011439163169904,-0.6350771220852748
0.31068510654664566,-1.8828845463294133
1.905345471936868,0.1273782788205138
-1.9408109540290637,-0.18642088497913475
-0.14710447346211875,-1.009363231254299
0.9567225375037214,1.6221481970846963
1.7189371692463757,-0.9442281942855161
-0.03982067600519369,1.7775532515953256
1.7253183572962312,-0.5123861299580557
-1.8739269641081842,-0.4412468670809907
-1.5198891561384806,1.189189020909364
0.301932110511747,-1.714540496306063
-0.4823513666828465,-0.442453062823288
-0.5231129080877591,0.27306739259425566
-0.6625919299793821,1.6739204811829966
0.6810699156047285,1.787650192342343
1.5852965745221264,-0.9998261745687775
-1.2115346030491514,1.4850577607191944
0.2142431867046792,0.5774722711128767
0.7960938021485132,0.06268238376960576
2.038871086368895,0.07937231852979289
-0.5362954535254708,-1.7094860650304418
-0.5906993480538681,0.17796345439303027
-1.7191269582400244,0.15530219856773228
0.09464925897645984,0.8364784394523884
-0.39364384249963336,-0.6993143822254398
2.268883969210797,0.02574110598097831
0.4308021027844325,1.7326279271328862
1.3969981277094872,-1.4096615530042853
0.08459104436138491,0.3754950522386291
0.6748722024658266,1.6974453504181302
-0.38156647360121704,-0.33780384003175223
-0.39779193179673816,-0.045903378166751864
-0.07591467762175702,0.47751241723735166
0.37202585696527773,-0.29688943889693137
-1.3593434794894643,1.136825457804161
0.5666411482936968,0.5318119558231702
0.10473987531754163,-0.7121475158198474
